DateTime,Total Volume,Price
2010-10-09T00:00:00.000Z,193563.91,0.094
2010-10-10T00:00:00.000Z,127348.13,0.105045
2010-10-11T00:00:00.000Z,62808.71000109,0.097
2010-10-12T00:00:00.000Z,85823.95,0.0905
2010-10-13T00:00:00.000Z,123051.79,0.0985
2010-10-14T00:00:00.000Z,188159.55,0.08474999999999999
2010-10-15T00:00:00.000Z,155316.49,0.1055
2010-10-16T00:00:00.000Z,211090.89000109,0.1015
2010-10-17T00:00:00.000Z,121991.74,0.10225000000000001
2010-10-18T00:00:00.000Z,229996.17,0.1
2010-10-19T00:00:00.000Z,278433.5,0.09945000000000001
2010-10-20T00:00:00.000Z,212861.77,0.0985
2010-10-21T00:00:00.000Z,195603.98776615,0.10300000000000001
2010-10-22T00:00:00.000Z,137128.13,0.10525000000000001
2010-10-23T00:00:00.000Z,51895.33,0.10675
2010-10-24T00:00:00.000Z,115044.39,0.149
2010-10-25T00:00:00.000Z,160144.65,0.140045
2010-10-26T00:00:00.000Z,193392.71,0.1565
2010-10-27T00:00:00.000Z,212510.17,0.17049999999999998
2010-10-28T00:00:00.000Z,198573.54,0.18205
2010-10-29T00:00:00.000Z,97225.29,0.1815
2010-10-30T00:00:00.000Z,71091.04,0.19325
2010-10-31T00:00:00.000Z,73856.13,0.18495
2010-11-01T00:00:00.000Z,51107.25,0.18375
2010-11-02T00:00:00.000Z,71326.09,0.19275
2010-11-03T00:00:00.000Z,66479.98,0.2
2010-11-04T00:00:00.000Z,166847.78108788,0.2147
2010-11-05T00:00:00.000Z,52959.83,0.23700000000000002
2010-11-06T00:00:00.000Z,137435.36,0.3701
2010-11-07T00:00:00.000Z,101803.73,0.378
2010-11-08T00:00:00.000Z,513192.62,0.29805
2010-11-09T00:00:00.000Z,62617.22,0.261
2010-11-10T00:00:00.000Z,68695.56,0.19
2010-11-11T00:00:00.000Z,52568.51,0.22499999999999998
2010-11-12T00:00:00.000Z,42139.8,0.2565
2010-11-13T00:00:00.000Z,49255.96,0.28415
2010-11-14T00:00:00.000Z,48114.88,0.28459999999999996
2010-11-15T00:00:00.000Z,271987.71,0.27549999999999997
2010-11-16T00:00:00.000Z,387881.26,0.249
2010-11-17T00:00:00.000Z,74432.52,0.2508
2010-11-18T00:00:00.000Z,72348.46108788,0.25255
2010-11-19T00:00:00.000Z,61898.82,0.2741
2010-11-20T00:00:00.000Z,164900.26,0.2791
2010-11-21T00:00:00.000Z,133036,0.27915
2010-11-22T00:00:00.000Z,39553.35,0.27845
2010-11-23T00:00:00.000Z,49632.13,0.28025
2010-11-24T00:00:00.000Z,47459.08,0.27954999999999997
2010-11-25T00:00:00.000Z,59652.19,0.28025
2010-11-26T00:00:00.000Z,98806.2,0.28254999999999997
2010-11-27T00:00:00.000Z,33279.86,0.2835
2010-11-28T00:00:00.000Z,32883.6,0.2773
2010-11-29T00:00:00.000Z,45139.88,0.24705000000000002
2010-11-30T00:00:00.000Z,69850.9,0.21694999999999998
2010-12-01T00:00:00.000Z,64444.66,0.2197
2010-12-02T00:00:00.000Z,70654.45,0.23665000000000003
2010-12-03T00:00:00.000Z,37032.74,0.2491
2010-12-04T00:00:00.000Z,76656.7719751,0.23195
2010-12-05T00:00:00.000Z,33376.79,0.2125
2010-12-06T00:00:00.000Z,108080.04613297,0.20455
2010-12-07T00:00:00.000Z,98801.29434402,0.2089
2010-12-08T00:00:00.000Z,41547.31528566,0.22999999999999998
2010-12-09T00:00:00.000Z,53642.58727261,0.20155
2010-12-10T00:00:00.000Z,33992.31,0.19324999999999998
2010-12-11T00:00:00.000Z,88522.04702586,0.20935
2010-12-12T00:00:00.000Z,56341.07644603,0.21735
2010-12-13T00:00:00.000Z,185748.5597245,0.22
2010-12-14T00:00:00.000Z,124866.34152496,0.2284
2010-12-15T00:00:00.000Z,122778.51485908,0.242
2010-12-16T00:00:00.000Z,93390.50356946,0.2386
2010-12-17T00:00:00.000Z,71388.90118798,0.2445
2010-12-18T00:00:00.000Z,91230.61674275,0.2449
2010-12-19T00:00:00.000Z,107220.98693557,0.24495
2010-12-20T00:00:00.000Z,91079.74700382,0.2575
2010-12-21T00:00:00.000Z,111354.82959024,0.2535
2010-12-22T00:00:00.000Z,90623.30951748,0.247
2010-12-23T00:00:00.000Z,70159.65,0.2455
2010-12-24T00:00:00.000Z,67806.30748065,0.246
2010-12-25T00:00:00.000Z,120997.10743052,0.24875
2010-12-26T00:00:00.000Z,77289.93580871,0.2582
2010-12-27T00:00:00.000Z,99819.17496207,0.2605
2010-12-28T00:00:00.000Z,65070.79395765,0.2711
2010-12-29T00:00:00.000Z,119098.58258158,0.28600000000000003
2010-12-30T00:00:00.000Z,73050.61238552,0.2955
2010-12-31T00:00:00.000Z,67516.47335061,0.296
2011-01-01T00:00:00.000Z,64296.12915258,0.296
2011-01-02T00:00:00.000Z,55313.98266554,0.2945
2011-01-03T00:00:00.000Z,75404.52459217,0.29495
2011-01-04T00:00:00.000Z,47239.41683802,0.29445
2011-01-05T00:00:00.000Z,57126.41934291,0.2945
2011-01-06T00:00:00.000Z,39034.41227034,0.2945
2011-01-07T00:00:00.000Z,64748.23689414,0.30974999999999997
2011-01-08T00:00:00.000Z,67476.99,0.31595
2011-01-09T00:00:00.000Z,46433.19469134,0.32295
2011-01-10T00:00:00.000Z,90249.67856028,0.32325000000000004
2011-01-11T00:00:00.000Z,112912.82767408,0.3221
2011-01-12T00:00:00.000Z,67528.74201638,0.33685
2011-01-13T00:00:00.000Z,129371.13360914,0.3613
2011-01-14T00:00:00.000Z,94314.97653261,0.38380000000000003
2011-01-15T00:00:00.000Z,64901.40236939,0.3925
2011-01-16T00:00:00.000Z,73530.11639674,0.393
2011-01-17T00:00:00.000Z,67407.33470584,0.3509
2011-01-18T00:00:00.000Z,111932.73092255,0.32725
2011-01-19T00:00:00.000Z,68255.26370812,0.309
2011-01-20T00:00:00.000Z,61452.84683642,0.35
2011-01-21T00:00:00.000Z,69676.78496434,0.404
2011-01-22T00:00:00.000Z,77926.62632167,0.41715
2011-01-23T00:00:00.000Z,88619.42091382,0.43215
2011-01-24T00:00:00.000Z,78182.76787557,0.4117
2011-01-25T00:00:00.000Z,62414.47306542,0.4125
2011-01-26T00:00:00.000Z,74679.76,0.4052
2011-01-27T00:00:00.000Z,1043207.83905919,0.42925
2011-01-28T00:00:00.000Z,53940.26,0.4336
2011-01-29T00:00:00.000Z,75666.96195608,0.4375
2011-01-30T00:00:00.000Z,398195.35868042,0.4625
2011-01-31T00:00:00.000Z,197757.57982325,0.71
2011-02-01T00:00:00.000Z,129406.34188265,0.6850499999999999
2011-02-02T00:00:00.000Z,121721.31104348,0.725
2011-02-03T00:00:00.000Z,73734.07801299,0.7000500000000001
2011-02-04T00:00:00.000Z,62850.1946864,0.775
2011-02-05T00:00:00.000Z,78570.55205963,0.86575
2011-02-06T00:00:00.000Z,86672.50152464,0.875
2011-02-07T00:00:00.000Z,164918.19627589,0.865
2011-02-08T00:00:00.000Z,75078.98459986,0.88985
2011-02-09T00:00:00.000Z,137787.15482888,0.9550000000000001
2011-02-10T00:00:00.000Z,226594.8123717,0.9500000000000001
2011-02-11T00:00:00.000Z,261210.76965499,1.0082
2011-02-12T00:00:00.000Z,141510.40615912,1.0353
2011-02-13T00:00:00.000Z,114122.55817975,1.05
2011-02-14T00:00:00.000Z,139976.34137725,1.0550000000000002
2011-02-15T00:00:00.000Z,103052.36395607,1.06
2011-02-16T00:00:00.000Z,73041.48014566,1.0350000000000001
2011-02-17T00:00:00.000Z,105184.85511344,1.0350000000000001
2011-02-18T00:00:00.000Z,129034.02368959,0.91005
2011-02-19T00:00:00.000Z,185495.99,0.9088
2011-02-20T00:00:00.000Z,225704.05,0.8895
2011-02-21T00:00:00.000Z,238990.28,0.85545
2011-02-22T00:00:00.000Z,357949.32546822,0.8906499999999999
2011-02-23T00:00:00.000Z,371700.01785377,0.90655
2011-02-24T00:00:00.000Z,229509.53769472,0.95
2011-02-25T00:00:00.000Z,186897.179152,0.95545
2011-02-26T00:00:00.000Z,178786.88050574,0.9402999999999999
2011-02-27T00:00:00.000Z,201934.52855151,0.9239999999999999
2011-02-28T00:00:00.000Z,132383.50785377,0.8825000000000001
2011-03-01T00:00:00.000Z,1039803.44235377,0.9100999999999999
2011-03-02T00:00:00.000Z,2444314.86058385,0.9251
2011-03-03T00:00:00.000Z,238003.55858828,0.9249499999999999
2011-03-04T00:00:00.000Z,313547.49646452,0.9196
2011-03-05T00:00:00.000Z,142056.74702166,0.865
2011-03-06T00:00:00.000Z,196699.27530034,0.8599000000000001
2011-03-07T00:00:00.000Z,217748.88672242,0.8775
2011-03-08T00:00:00.000Z,195532.359448,0.8674999999999999
2011-03-09T00:00:00.000Z,252553.80282993,0.86
2011-03-10T00:00:00.000Z,344107.40637837,0.8913
2011-03-11T00:00:00.000Z,254152.81032048,0.89255
2011-03-12T00:00:00.000Z,163502.27664851,0.89985
2011-03-13T00:00:00.000Z,211014.42655063,0.9039
2011-03-14T00:00:00.000Z,213250.16431473,0.89
2011-03-15T00:00:00.000Z,127120.49663036,0.88245
2011-03-16T00:00:00.000Z,160549.72181285,0.858
2011-03-17T00:00:00.000Z,167574.45677175,0.845
2011-03-18T00:00:00.000Z,176714.04423442,0.7803
2011-03-19T00:00:00.000Z,124917.96779295,0.76415
2011-03-20T00:00:00.000Z,145785.09960804,0.7651
2011-03-21T00:00:00.000Z,158865.79717935,0.7564500000000001
2011-03-22T00:00:00.000Z,210650.79931854,0.77525
2011-03-23T00:00:00.000Z,262405.7835627,0.815
2011-03-24T00:00:00.000Z,259392.16790692,0.8633
2011-03-25T00:00:00.000Z,293846.9905667,0.8755
2011-03-26T00:00:00.000Z,326133.11930936,0.873
2011-03-27T00:00:00.000Z,152316.61225412,0.84365
2011-03-28T00:00:00.000Z,143904.20246612,0.8049999999999999
2011-03-29T00:00:00.000Z,118250.8712295,0.78225
2011-03-30T00:00:00.000Z,129980.52542227,0.7805
2011-03-31T00:00:00.000Z,147257.22298476,0.7845
2011-04-01T00:00:00.000Z,87360.50827105,0.78555
2011-04-02T00:00:00.000Z,104015.47472046,0.78695
2011-04-03T00:00:00.000Z,90157.91813374,0.78595
2011-04-04T00:00:00.000Z,152885.25486543,0.67345
2011-04-05T00:00:00.000Z,129618.83498476,0.6638999999999999
2011-04-06T00:00:00.000Z,93418.19829749,0.7201
2011-04-07T00:00:00.000Z,117972.65516611,0.7527
2011-04-08T00:00:00.000Z,136261.74605446,0.76495
2011-04-09T00:00:00.000Z,149397.0801,0.74405
2011-04-10T00:00:00.000Z,93657.95868921,0.73445
2011-04-11T00:00:00.000Z,95112.65255369,0.75465
2011-04-12T00:00:00.000Z,146482.58655755,0.83465
2011-04-13T00:00:00.000Z,187689.24387497,0.9299999999999999
2011-04-14T00:00:00.000Z,153831.98018196,0.9550000000000001
2011-04-15T00:00:00.000Z,107885.9693273,1.0005000000000002
2011-04-16T00:00:00.000Z,352374.0212254,1.02705
2011-04-17T00:00:00.000Z,1309286.84177388,1.085
2011-04-18T00:00:00.000Z,135779.04723494,1.155
2011-04-19T00:00:00.000Z,2656606.52425664,1.17
2011-04-20T00:00:00.000Z,4794062.39695192,1.165
2011-04-21T00:00:00.000Z,439075.75172482,1.1749999999999998
2011-04-22T00:00:00.000Z,166548.24424113,1.2999999999999998
2011-04-23T00:00:00.000Z,174675.33621805,1.635
2011-04-24T00:00:00.000Z,109732.82229587,1.775
2011-04-25T00:00:00.000Z,107530.16103308,1.6099999999999999
2011-04-26T00:00:00.000Z,187985.88789229,1.6600000000000001
2011-04-27T00:00:00.000Z,256709.12825509,1.835
2011-04-28T00:00:00.000Z,156965.00428026,2.155
2011-04-29T00:00:00.000Z,786624.11055542,2.58
2011-04-30T00:00:00.000Z,413703.69605385,3.45
2011-05-01T00:00:00.000Z,171302.68506203,3.185
2011-05-02T00:00:00.000Z,129386.31647742,3.2649999999999997
2011-05-03T00:00:00.000Z,197749.11756508,3.3
2011-05-04T00:00:00.000Z,289688.66349303,3.415
2011-05-05T00:00:00.000Z,169843.60845061,3.39
2011-05-06T00:00:00.000Z,291739.97314969,3.45
2011-05-07T00:00:00.000Z,232716.11804692,3.5650000000000004
2011-05-08T00:00:00.000Z,540879.73646533,3.785
2011-05-09T00:00:00.000Z,164613.61808782,3.795
2011-05-10T00:00:00.000Z,576795.96924188,4.9
2011-05-11T00:00:00.000Z,185790.74064743,5.335
2011-05-12T00:00:00.000Z,216345.34750924,5.855
2011-05-13T00:00:00.000Z,463129.33213526,7.385
2011-05-14T00:00:00.000Z,1799447.18849775,7.365
2011-05-15T00:00:00.000Z,322659.05978212,6.99
2011-05-16T00:00:00.000Z,290500.48595863,7.625
2011-05-17T00:00:00.000Z,226691.36102929,7.6850000000000005
2011-05-18T00:00:00.000Z,195399.7848387,7.05
2011-05-19T00:00:00.000Z,190120.08130395,6.975
2011-05-20T00:00:00.000Z,356391.42115213,6.34
2011-05-21T00:00:00.000Z,664953.82600531,6.05
2011-05-22T00:00:00.000Z,891263.92756519,6.375
2011-05-23T00:00:00.000Z,472545.04805839,7.07
2011-05-24T00:00:00.000Z,369324.08294082,7.234999999999999
2011-05-25T00:00:00.000Z,397095.25580575,8.275
2011-05-26T00:00:00.000Z,427705.14056465,8.5
2011-05-27T00:00:00.000Z,544637.86026192,8.665
2011-05-28T00:00:00.000Z,232708.37175829,8.405
2011-05-29T00:00:00.000Z,274981.89859323,8.295
2011-05-30T00:00:00.000Z,276895.02947569,8.625
2011-05-31T00:00:00.000Z,287589.04324134,8.8
2011-06-01T00:00:00.000Z,280980.79020142,9
2011-06-02T00:00:00.000Z,363323.80706145,10.195
2011-06-03T00:00:00.000Z,622221.26623682,12.54
2011-06-04T00:00:00.000Z,487408.48639873,16.465
2011-06-05T00:00:00.000Z,563975.87184292,17.6
2011-06-06T00:00:00.000Z,839081.689117,17.84
2011-06-07T00:00:00.000Z,534304.44328039,21.29
2011-06-08T00:00:00.000Z,796871.81148425,27.060000000000002
2011-06-09T00:00:00.000Z,782534.51414196,28.825
2011-06-10T00:00:00.000Z,932800.62308241,24.705
2011-06-11T00:00:00.000Z,1487953.90628885,18.494999999999997
2011-06-12T00:00:00.000Z,1840113.99222091,17.619999999999997
2011-06-13T00:00:00.000Z,1278971.56743375,20.25
2011-06-14T00:00:00.000Z,1548939.8459403,19.25
2011-06-15T00:00:00.000Z,4242648.18480011,19.509999999999998
2011-06-16T00:00:00.000Z,8770518.67537282,18.445
2011-06-17T00:00:00.000Z,1576402.72842995,15.67
2011-06-18T00:00:00.000Z,1267219.99642516,16
2011-06-19T00:00:00.000Z,4573895.55149766,17.865000000000002
2011-06-20T00:00:00.000Z,1343736.11063141,17.51
2011-06-21T00:00:00.000Z,3323655.72837339,17.51
2011-06-22T00:00:00.000Z,1335096.93551544,17.51
2011-06-23T00:00:00.000Z,1634874.81241216,17.51
2011-06-24T00:00:00.000Z,4785653.12424362,17.51
2011-06-25T00:00:00.000Z,10725139.37693247,17.51
2011-06-26T00:00:00.000Z,4051611.7498731,15.760000000000002
2011-06-27T00:00:00.000Z,1877979.9101761,16.5
2011-06-28T00:00:00.000Z,6871645.44918705,17.009999999999998
2011-06-29T00:00:00.000Z,2785233.32260485,16.935000000000002
2011-06-30T00:00:00.000Z,1506367.72811475,16.365000000000002
2011-07-01T00:00:00.000Z,1117797.9220133,16
2011-07-02T00:00:00.000Z,874963.59318909,15.535
2011-07-03T00:00:00.000Z,578519.62514332,15.5
2011-07-04T00:00:00.000Z,1363358.31084648,14.315000000000001
2011-07-05T00:00:00.000Z,414570.26436093,13
2011-07-06T00:00:00.000Z,576694.7147056,14.585
2011-07-07T00:00:00.000Z,472235.15692044,15.2
2011-07-08T00:00:00.000Z,313015.09668348,14.77
2011-07-09T00:00:00.000Z,2083212.75052703,14.36
2011-07-10T00:00:00.000Z,2432216.55088744,15.015
2011-07-11T00:00:00.000Z,1014394.21271773,14.5
2011-07-12T00:00:00.000Z,1074465.26406105,14.27
2011-07-13T00:00:00.000Z,1435918.57354407,14.030000000000001
2011-07-14T00:00:00.000Z,1931402.22728012,13.885
2011-07-15T00:00:00.000Z,604955.42708235,13.795
2011-07-16T00:00:00.000Z,1255893.35220156,13.655000000000001
2011-07-17T00:00:00.000Z,571072.18046497,13.385
2011-07-18T00:00:00.000Z,3310046.72122653,13.215
2011-07-19T00:00:00.000Z,2741633.67831262,14.07
2011-07-20T00:00:00.000Z,550679.89223775,13.7
2011-07-21T00:00:00.000Z,1340310.03803652,13.59
2011-07-22T00:00:00.000Z,1559055.16716812,13.629999999999999
2011-07-23T00:00:00.000Z,611320.35357266,13.635
2011-07-24T00:00:00.000Z,549874.09481128,13.85
2011-07-25T00:00:00.000Z,1442003.58869779,14.24
2011-07-26T00:00:00.000Z,1188491.08742661,13.91
2011-07-27T00:00:00.000Z,1276712.78905889,13.99
2011-07-28T00:00:00.000Z,3400297.35086568,13.625
2011-07-29T00:00:00.000Z,697742.75239225,13.515
2011-07-30T00:00:00.000Z,332213.2633707,13.54
2011-07-31T00:00:00.000Z,603028.01908705,13.865
2011-08-01T00:00:00.000Z,549068.09999078,13.2
2011-08-02T00:00:00.000Z,405232.64715369,12.3
2011-08-03T00:00:00.000Z,415841.68221148,10.43
2011-08-04T00:00:00.000Z,325246.95611085,10.21
2011-08-05T00:00:00.000Z,500904.05652777,10.245000000000001
2011-08-06T00:00:00.000Z,385468.10229894,7.845
2011-08-07T00:00:00.000Z,370766.70919158,7.74
2011-08-08T00:00:00.000Z,1044626.76153397,7.609999999999999
2011-08-09T00:00:00.000Z,2488023.75588873,9.885
2011-08-10T00:00:00.000Z,1148112.95555958,9.95
2011-08-11T00:00:00.000Z,491162.61316218,9.475
2011-08-12T00:00:00.000Z,345156.3347912,9.355
2011-08-13T00:00:00.000Z,310575.99664211,9.765
2011-08-14T00:00:00.000Z,455081.4688533,10.43
2011-08-15T00:00:00.000Z,339976.157557,11.305
2011-08-16T00:00:00.000Z,368317.94190936,11.065000000000001
2011-08-17T00:00:00.000Z,329856.91995031,10.879999999999999
2011-08-18T00:00:00.000Z,407482.68306731,10.93
2011-08-19T00:00:00.000Z,562663.57005547,11.32
2011-08-20T00:00:00.000Z,232221.74860307,11.545
2011-08-21T00:00:00.000Z,250898.26811619,11.41
2011-08-22T00:00:00.000Z,281690.91140248,11.004999999999999
2011-08-23T00:00:00.000Z,447471.42658622,11.055
2011-08-24T00:00:00.000Z,566392.51340674,10.955
2011-08-25T00:00:00.000Z,380374.58672408,9.995000000000001
2011-08-26T00:00:00.000Z,285006.65639578,8.765
2011-08-27T00:00:00.000Z,2711595.26159788,8.614999999999998
2011-08-28T00:00:00.000Z,189234.79514337,8.965
2011-08-29T00:00:00.000Z,244084.58831878,8.96
2011-08-30T00:00:00.000Z,244186.90370287,8.775
2011-08-31T00:00:00.000Z,271912.11932811,8.399999999999999
2011-09-01T00:00:00.000Z,335267.93159473,8.23
2011-09-02T00:00:00.000Z,261134.69142115,8.47
2011-09-03T00:00:00.000Z,231609.67159582,8.524999999999999
2011-09-04T00:00:00.000Z,1745298.41288884,8.17
2011-09-05T00:00:00.000Z,2273546.53317067,7.72
2011-09-06T00:00:00.000Z,3155558.04074748,6.890000000000001
2011-09-07T00:00:00.000Z,636171.35601424,7.0649999999999995
2011-09-08T00:00:00.000Z,394870.54838177,6.855
2011-09-09T00:00:00.000Z,408168.77536212,5.38
2011-09-10T00:00:00.000Z,271813.25317714,5.0600000000000005
2011-09-11T00:00:00.000Z,1019854.45416211,6
2011-09-12T00:00:00.000Z,627477.15396013,5.995
2011-09-13T00:00:00.000Z,358543.6121138,5.895
2011-09-14T00:00:00.000Z,302619.02454442,5.585
2011-09-15T00:00:00.000Z,299226.1306455,5.03
2011-09-16T00:00:00.000Z,674606.86133823,4.800000000000001
2011-09-17T00:00:00.000Z,354198.94577762,4.8149999999999995
2011-09-18T00:00:00.000Z,298884.68405247,5.16
2011-09-19T00:00:00.000Z,334755.33458349,5.27
2011-09-20T00:00:00.000Z,353525.55996724,6.125
2011-09-21T00:00:00.000Z,395955.0309948,5.675
2011-09-22T00:00:00.000Z,311078.82713509,5.5600000000000005
2011-09-23T00:00:00.000Z,345135.87947771,5.5600000000000005
2011-09-24T00:00:00.000Z,232089.61923091,5.48
2011-09-25T00:00:00.000Z,296179.72228026,5.405
2011-09-19T00:00:00.000Z,296179.72228026,5.405
2011-09-26T00:00:00.000Z,348664.7693646286,4.950714285714286
2011-10-03T00:00:00.000Z,391635.23702424567,4.592142857142856
2011-10-10T00:00:00.000Z,314079.3986006085,3.987857142857142
2011-10-17T00:00:00.000Z,448866.8216162543,2.6750000000000003
2011-10-24T00:00:00.000Z,399306.2655082257,3.032857142857143
2011-10-31T00:00:00.000Z,373717.02178074286,3.136428571428571
2011-11-07T00:00:00.000Z,507653.1860818314,3.0014285714285713
2011-11-14T00:00:00.000Z,2395879.4515291797,2.32
2011-11-21T00:00:00.000Z,1838565.36254869,2.3821428571428567
2011-11-28T00:00:00.000Z,4088016.78086143,2.8542857142857145
2011-12-05T00:00:00.000Z,3441202.031210747,2.995
2011-12-12T00:00:00.000Z,452317.62197907426,3.177142857142857
2011-12-19T00:00:00.000Z,418342.34012570715,3.856428571428571
2011-12-26T00:00:00.000Z,439272.2735196357,4.325000000000001
2012-01-02T00:00:00.000Z,416418.53787183855,6.008571428571429
2012-01-09T00:00:00.000Z,375681.00149084855,6.640714285714286
2012-01-16T00:00:00.000Z,372625.26152085856,6.257857142857143
2012-01-23T00:00:00.000Z,354952.0850132572,5.775714285714286
2012-01-30T00:00:00.000Z,369876.29118132574,5.768571428571428
2012-02-06T00:00:00.000Z,334271.38336073287,5.684285714285714
2012-02-13T00:00:00.000Z,973493.8599281801,4.5928571428571425
2012-02-20T00:00:00.000Z,523136.6345501871,4.6657142857142855
2012-02-27T00:00:00.000Z,485571.3909751071,4.82
2012-03-05T00:00:00.000Z,439367.94187790004,4.908571428571428
2012-03-12T00:00:00.000Z,514472.56401444285,5.24
2012-03-19T00:00:00.000Z,626245.4762816785,4.721428571428571
2012-03-26T00:00:00.000Z,786112.2778064029,4.767857142857144
2012-04-02T00:00:00.000Z,777247.0371671943,4.872857142857143
2012-04-09T00:00:00.000Z,1198528.1303183672,4.876428571428571
2012-04-16T00:00:00.000Z,1362887.24906276,5.132857142857143
2012-04-23T00:00:00.000Z,1108122.2333883399,5.051428571428572
2012-04-30T00:00:00.000Z,1069510.3973683,5.0442857142857145
2012-05-07T00:00:00.000Z,2271582.1255976153,4.985714285714286
2012-05-14T00:00:00.000Z,2581583.203460476,5.060714285714285
2012-05-21T00:00:00.000Z,2872633.0360244634,5.112142857142857
2012-05-28T00:00:00.000Z,2740091.0976511175,5.172857142857142
2012-06-04T00:00:00.000Z,3811489.2356058955,5.460714285714286
2012-06-11T00:00:00.000Z,3098280.5677752225,5.974285714285714
2012-06-18T00:00:00.000Z,2085433.6834775486,6.487142857142857
2012-06-25T00:00:00.000Z,2039262.5304241185,6.527142857142858
2012-07-02T00:00:00.000Z,1894835.651185597,6.650714285714286
2012-07-09T00:00:00.000Z,1881189.8969825415,7.350714285714285
2012-07-16T00:00:00.000Z,1887918.0911546045,8.6
2012-07-23T00:00:00.000Z,1756624.955446079,8.707142857142857
2012-07-30T00:00:00.000Z,1834196.976989403,10.013571428571428
2012-08-06T00:00:00.000Z,1706986.497313207,11.228571428571428
2012-08-13T00:00:00.000Z,2590414.50612846,12.045714285714284
2012-08-20T00:00:00.000Z,7038237.895844355,10.022142857142857
2012-08-27T00:00:00.000Z,9014137.411037449,10.59
2012-09-03T00:00:00.000Z,10178522.288842814,10.775
2012-09-10T00:00:00.000Z,15925704.661065355,11.378571428571432
2012-09-17T00:00:00.000Z,17410413.193073407,12.187142857142858
2012-09-24T00:00:00.000Z,2621742.3506811657,12.257142857142858
2012-10-01T00:00:00.000Z,1783943.8106869014,12.599285714285713
2012-10-08T00:00:00.000Z,1711018.4565366057,11.858571428571429
2012-10-15T00:00:00.000Z,2584239.6603045627,11.76142857142857
2012-10-22T00:00:00.000Z,1701307.2724827875,11.059999999999999
2012-10-29T00:00:00.000Z,2375264.0252835588,10.70857142857143
2012-11-05T00:00:00.000Z,1302429.2313448011,10.858571428571427
2012-11-12T00:00:00.000Z,1959721.8018991586,11.269285714285713
2012-11-19T00:00:00.000Z,1209001.4967968785,12.036428571428571
2012-11-26T00:00:00.000Z,1156885.7580016872,12.383571428571429
2012-12-03T00:00:00.000Z,2114359.630318883,13.172857142857143
2012-12-10T00:00:00.000Z,2346138.9351886087,13.495714285714286
2012-12-17T00:00:00.000Z,1454869.59198558,13.357857142857142
2012-12-24T00:00:00.000Z,850433.4187744542,13.392142857142858
2012-12-31T00:00:00.000Z,1725917.50382458,13.389285714285714
2013-01-07T00:00:00.000Z,1413554.6455928728,13.91285714285714
2013-01-14T00:00:00.000Z,1667702.8320573228,15.001428571428573
