DateTime,Hash Rate,Average Size In Bytes,Price,Average Difficulty
2015-12-21T00:00:00.000Z,756424.58,635895,437.35,93448670796.32
2015-12-28T00:00:00.000Z,732377.01,573423.86,428.22,98737968270.81
2016-01-04T00:00:00.000Z,834501.68,615796.86,440.54,103880340815.46
2016-01-11T00:00:00.000Z,812264.05,706237.57,414.98,110208506470.21
2016-01-18T00:00:00.000Z,903587.54,713440.14,393.08,113354299801.47
2016-01-25T00:00:00.000Z,980400.52,687471,384.9,118572300465.35
2016-02-01T00:00:00.000Z,1097732.4,690653.57,377.7,122945989167.65
2016-02-08T00:00:00.000Z,1213645.95,680469.29,382.51,144116447847.35
2016-02-15T00:00:00.000Z,1117412.13,756929.14,418.41,150892998100.42
2016-02-22T00:00:00.000Z,1123485.02,816331,426.56,163491654908.96
2016-02-29T00:00:00.000Z,1181850.61,833558.57,419.42,162021330383.99
2016-03-07T00:00:00.000Z,1190109.53,662307.29,413.28,158427203767.39
2016-03-14T00:00:00.000Z,1174516.83,692350,412.61,161011480773.79
2016-03-21T00:00:00.000Z,1212663.49,670857.43,415.54,165496835118.23
2016-03-28T00:00:00.000Z,1222518.39,771345.43,416.51,166030611201.74
2016-04-04T00:00:00.000Z,1309688.21,683237.43,419.22,166851513282.78
2016-04-11T00:00:00.000Z,1315422.98,736398.14,424.94,173012160534.14
2016-04-18T00:00:00.000Z,1309611.89,739117.29,441.31,178678307671.69
2016-04-25T00:00:00.000Z,1285755.51,808085.43,453.53,178668409787.57
2016-05-02T00:00:00.000Z,1410576.78,693064.71,450.95,178659257772.53
2016-05-09T00:00:00.000Z,1392740.89,758698.57,455.24,189262900167.17
2016-05-16T00:00:00.000Z,1427610.6,840063.43,448.07,194254820283.44
2016-05-23T00:00:00.000Z,1438030.66,811260.86,467.4,197940860551.52
2016-05-30T00:00:00.000Z,1400498.8,815607,547.55,199312067531.24
2016-06-06T00:00:00.000Z,1500942.97,768677,584.96,197041776768.86
2016-06-13T00:00:00.000Z,1511679.77,895320.29,716.83,196061423939.65
2016-06-20T00:00:00.000Z,1505524.68,865449.14,655.81,207090666575.58
2016-06-27T00:00:00.000Z,1568964.83,736874.86,656.8,209453158595.38
2016-07-04T00:00:00.000Z,1558510.26,738749,653.42,212850176315.07
2016-07-11T00:00:00.000Z,1519466,767946,659.83,213398925331.32
2016-07-18T00:00:00.000Z,1441786.43,824254.71,662.47,213479584760.03
2016-07-25T00:00:00.000Z,1444615.95,873881.71,651.65,213492501107.51
2016-08-01T00:00:00.000Z,1620317.96,761989.71,573.77,204830693449.97
2016-08-08T00:00:00.000Z,1512743.75,789288,586.42,201893210853.06
2016-08-15T00:00:00.000Z,1588263.8,799751.71,574.58,215390964538.6
2016-08-22T00:00:00.000Z,1585108.17,768290.57,578.72,217375482757.24
2016-08-29T00:00:00.000Z,1644338.32,764583.71,589.8,220425320211.04
2016-09-05T00:00:00.000Z,1627807.52,774577,614.65,220755908330.37
2016-09-12T00:00:00.000Z,1743168.31,742314.29,608.01,225654889222.44
2016-09-19T00:00:00.000Z,1747330.91,729097.57,602.66,227104835964.33
2016-09-26T00:00:00.000Z,1839483.01,774765.86,606.51,241227200229.99
2016-10-03T00:00:00.000Z,1944992.02,802256,612.72,245028419609.01
2016-10-10T00:00:00.000Z,1734838.84,851047.86,633.01,258522748404.52
2016-10-17T00:00:00.000Z,1838510.12,847663.71,637.56,257681036213.16
2016-10-24T00:00:00.000Z,1915975.34,856896.71,676.93,253618246641.49
2016-10-31T00:00:00.000Z,1811838.82,840529.43,706.27,253811039888.52
2016-11-07T00:00:00.000Z,2009784.86,812561.71,710.34,254620187304.06
2016-11-14T00:00:00.000Z,2032107.66,860279.57,728.23,264931024028.41
2016-11-21T00:00:00.000Z,2080679.52,927635.57,736.46,281800917193.2
2016-11-28T00:00:00.000Z,2149182.72,905924.43,749.33,283844391765.09
2016-12-05T00:00:00.000Z,2235267.41,870380.29,764.88,286765766820.55
2016-12-12T00:00:00.000Z,2188573.8,874719,779.69,299867305924.8
2016-12-19T00:00:00.000Z,2344090.4,879993.86,844.72,310153855703.43
2016-12-26T00:00:00.000Z,2407015.1,845077.14,944.49,314734963862.07
2017-01-02T00:00:00.000Z,2460925.86,943386.14,975.67,317688400354.03
2017-01-09T00:00:00.000Z,2626736.97,838248.14,836.3,331668220836.22
2017-01-16T00:00:00.000Z,2868546.41,782386.43,881.93,337268164845.39
2017-01-23T00:00:00.000Z,3040304.87,920136,911.14,392963262344.37
2017-01-30T00:00:00.000Z,3080030.31,953117.29,981.41,397222660923.04
2017-02-06T00:00:00.000Z,3061124.18,949386.29,1010.98,422170566883.84
2017-02-13T00:00:00.000Z,3222723.31,938738,1023.33,426360748365.25
2017-02-20T00:00:00.000Z,3422387.32,956875.57,1125,440779902286.59
2017-02-27T00:00:00.000Z,3298686.33,971804.86,1228.19,447171989383.84
2017-03-06T00:00:00.000Z,3463480.74,980165.86,1193.52,460769358090.71
2017-03-13T00:00:00.000Z,3479796.9,982622.4,1203.61,462592695253.4
2017-03-13T00:00:00.000Z,3753095.11,942216.67,1052.19,473765484675.8
2017-03-20T00:00:00.000Z,3602181.86,913311.29,1017.11,475705205061.63
2017-03-27T00:00:00.000Z,3519510.83,939186.71,1050.96,486982663330.34
2017-04-03T00:00:00.000Z,3833887.49,954032.29,1160.79,499635929816.67
2017-04-10T00:00:00.000Z,3752505.08,964310.29,1170.39,511305987866.93
2017-04-17T00:00:00.000Z,3831653.55,963018.57,1221.07,520808749422.14
2017-04-24T00:00:00.000Z,3829900.62,972672.43,1298.75,521455644218.14
2017-05-01T00:00:00.000Z,4007855.4,973572.57,1487.88,521974519553.63
2017-05-08T00:00:00.000Z,4293501.58,966013.14,1714.5,548417941538.31
2017-05-15T00:00:00.000Z,4299739.36,975713.71,1862.21,559970892890.84
2017-05-22T00:00:00.000Z,4714241.35,974446.43,2258.82,589104673551.92
2017-05-29T00:00:00.000Z,4984902.52,979763.29,2367.46,600552623526.27
2017-06-05T00:00:00.000Z,5227703.03,971697,2786.04,678760110082.99
2017-06-12T00:00:00.000Z,4973235.43,973415.71,2563.04,683595209714.05
2017-06-19T00:00:00.000Z,5060854.65,964866.71,2659.59,711697198173.76
2017-06-26T00:00:00.000Z,5354319.79,933603.43,2495.73,711270161388.4
2017-07-03T00:00:00.000Z,5392595.97,874887.43,2572.28,708659466230.33
2017-07-10T00:00:00.000Z,6006018,869875.29,2252.81,743636170814.01
2017-07-17T00:00:00.000Z,6345435.57,908441.57,2510.54,804525194568.13
2017-07-24T00:00:00.000Z,6422500.1,902717.86,2680.99,832941924092.67
2017-07-31T00:00:00.000Z,6677263.24,855823.14,2898.7,860221984436.22
2017-08-07T00:00:00.000Z,6530118.95,969827.86,3548.02,900207278949.45
2017-08-14T00:00:00.000Z,6719562.9,966232.86,4165.17,923233068448.91
2017-08-21T00:00:00.000Z,5341873.62,973965.43,4196.23,903694005360.53
2017-08-28T00:00:00.000Z,7006088.16,927305.14,4588.25,888171856257.32
2017-09-04T00:00:00.000Z,7717491.84,833503.57,4375.31,910079699691.14
2017-09-11T00:00:00.000Z,8250377.78,740489.71,3826.45,922724699725.96
2017-09-18T00:00:00.000Z,8054754.23,810523.57,3802.46,1096084460077.25
2017-09-25T00:00:00.000Z,8113288.8,871920.43,4104.75,1103400932964.29
2017-10-02T00:00:00.000Z,8761966.8,893462,4365.03,1123824309224.07
2017-10-09T00:00:00.000Z,8758792.6,974561.14,5206.4,1132304931005.93
2017-10-16T00:00:00.000Z,10081928.82,993467.71,5727.07,1196792694098.79
2017-10-23T00:00:00.000Z,9579690.79,967567.86,5788.28,1311810670397.74
2017-10-30T00:00:00.000Z,10253477.72,1037743.86,6835.21,1452839779145.92
2017-11-06T00:00:00.000Z,8952598.94,1040562.14,6904.8,1423367213139
2017-11-13T00:00:00.000Z,10106665.06,1037598.57,7241.05,1364422081125.15
2017-11-20T00:00:00.000Z,10783132.35,1047954.71,8319.55,1359094001038.15
2017-11-27T00:00:00.000Z,11381307.83,1056381.29,10243.69,1347001430558.57
2017-12-04T00:00:00.000Z,12668360.45,1055762.29,13656.86,1495080839268.99
2017-12-11T00:00:00.000Z,13909493.14,1053750.86,17292.75,1590896927258.08
2017-12-18T00:00:00.000Z,13679380.31,1057169.14,15786.45,1850954097830.44
2017-12-25T00:00:00.000Z,14139979.53,1053363.71,14244.84,1873105475221.61
2018-01-01T00:00:00.000Z,15451587.14,1055153.71,15227.3,1929914190272.4
2018-01-08T00:00:00.000Z,16691646.79,1048645.71,14203.35,2002540584102.28
2018-01-15T00:00:00.000Z,18728858.73,1064979.86,11866.17,2227847638503.63
2018-01-22T00:00:00.000Z,19833090.31,1063411.86,11146.74,2421908548540.66
2018-01-29T00:00:00.000Z,20308158.59,1016000.86,9649.47,2603077300218.59
2018-02-05T00:00:00.000Z,20952378.08,1058312.43,7939.09,2797759808513
2018-02-12T00:00:00.000Z,22954832.19,1012770.29,9622.91,2874674234415.94
2018-02-19T00:00:00.000Z,23120413.72,952260.14,10424.18,2982778129187.05
2018-02-26T00:00:00.000Z,23739144.02,994530.29,10771.62,3007383866429.73
2018-03-05T00:00:00.000Z,25006343.42,1019648,9931.43,3282459618985.34
2018-03-12T00:00:00.000Z,25043043.48,749867,8485,3303619150718.03
2018-03-19T00:00:00.000Z,24858180.76,705126.29,8693.13,3462542391191.56
2018-03-26T00:00:00.000Z,25857406.1,662116.43,7470.01,3467077598547
2018-04-02T00:00:00.000Z,27580338.05,629558.43,7030.92,3511060552899.72
2018-04-09T00:00:00.000Z,28035103.12,750691,7472.14,3598686855933.37
2018-04-16T00:00:00.000Z,30199222.83,733887,8408.49,3839316899029.67
2018-04-23T00:00:00.000Z,28281383.31,868755.57,9172.56,3906420458842.93
2018-04-30T00:00:00.000Z,29756116.54,803754,9451.31,4022059196164.95
2018-05-07T00:00:00.000Z,30269611.48,792221.57,8969.41,4073445281059.18
2018-05-14T00:00:00.000Z,30602564.81,729360.29,8367.89,4143878474754.19
2018-05-21T00:00:00.000Z,33593642.32,641365,7746.34,4224518029317.15
2018-05-28T00:00:00.000Z,34601909.11,713038.86,7464.82,4306949573981.51
2018-06-04T00:00:00.000Z,35936287.49,895131.57,7538.83,4775152477609.26
2018-06-11T00:00:00.000Z,37409243.23,751586,6548.73,4940704885521.83
2018-06-18T00:00:00.000Z,40684279.68,723786.14,6470.06,5050392360121.6
2018-06-25T00:00:00.000Z,37056742.72,886450.57,6179.54,5077499034879.02
2018-07-02T00:00:00.000Z,38326724.87,805049.14,6541.09,5336423277995.42
2018-07-09T00:00:00.000Z,37323470.33,1037803.29,6372.74,5363678461481.36
2018-07-16T00:00:00.000Z,40784266.77,800224.14,7250.52,5208092729859.68
2018-07-23T00:00:00.000Z,42851235.05,818368.14,8061.97,5238259724394.46
2018-07-30T00:00:00.000Z,46335764.96,806427.43,7545.46,5949437371609.53
2018-08-06T00:00:00.000Z,47107140.84,810455.71,6521.82,6047763380152.43
2018-08-13T00:00:00.000Z,48713109.75,787702.71,6364.34,6389316883511.96
2018-08-20T00:00:00.000Z,49405628.28,756461.71,6552.37,6502393925081.45
2018-08-27T00:00:00.000Z,51858843.04,790648.29,7030.93,6727225469722.53
2018-09-03T00:00:00.000Z,49714344.27,845340.14,6747.21,6845496796026.06
2018-09-10T00:00:00.000Z,50400949.5,834809,6402.38,7019199231177.17
2018-09-17T00:00:00.000Z,52258132.05,837632.86,6510.05,7078118193577.1
2018-09-24T00:00:00.000Z,54939860.65,789378.86,6573.91,7152633351906.41
2018-10-01T00:00:00.000Z,51430444.6,889487,6566.69,7312439151409.31
2018-10-08T00:00:00.000Z,50836137.7,956735.29,6426.29,7454968648263.24
2018-10-15T00:00:00.000Z,52201276.15,969288.57,6566.94,7334403647133.77
2018-10-22T00:00:00.000Z,50295290.07,975156.14,6476.42,7182852313938.32
2018-10-29T00:00:00.000Z,53910893.49,980431.71,6366.32,7183540770848.28
2018-11-05T00:00:00.000Z,47642904.69,1056476,6438.93,7184404942701.79
2018-11-12T00:00:00.000Z,45891083.51,1070285.14,5854.65,7031457258428.39
2018-11-19T00:00:00.000Z,41802408.15,1122625.14,4421.69,6653303141405.96
2018-11-26T00:00:00.000Z,38172523.77,1122145.14,4064.87,6653303141405.96
2018-12-03T00:00:00.000Z,36417546.9,1065002.43,3694.07,5724634122176.35
2018-12-10T00:00:00.000Z,36705809.32,1065157.57,3363.57,5646403851534.72
2018-12-17T00:00:00.000Z,39955618.7,984069.43,3840.59,5257087245774.47
2018-12-24T00:00:00.000Z,41144212.49,885226.71,3887.3,5106422924659.82
2018-12-31T00:00:00.000Z,42335852.24,886153,3873.53,5565726385710.73
2019-01-07T00:00:00.000Z,42148739.23,920134,3853.96,5618595848853.28
2019-01-14T00:00:00.000Z,40578905.67,1004840.86,3659.89,5880935016779.74
2019-01-21T00:00:00.000Z,42575301.52,973604.71,3578.68,5883988430955.41
2019-01-28T00:00:00.000Z,42376268.77,1009203.14,3456.19,5817803826308.48
2019-02-04T00:00:00.000Z,45044967.38,982055.14,3503.56,5825997201484.76
2019-02-11T00:00:00.000Z,43374775.32,1093215.29,3622.53,6061518831027.27
2019-02-18T00:00:00.000Z,43239873.32,1088928.71,3954.07,6061884968089.19
2019-02-25T00:00:00.000Z,44989726.5,1095788.86,3823.4,6071846049920.75
2019-03-04T00:00:00.000Z,42372703.82,1006171.43,3863.55,6071756049144.41
2019-03-11T00:00:00.000Z,45056794.64,975740.86,3916.33,6068891541676.55
2019-03-18T00:00:00.000Z,48064452.11,915242.14,4006.34,6111752700639.89
2019-03-25T00:00:00.000Z,45556734.59,1184886.86,4027.36,6379265451411.05
2019-04-01T00:00:00.000Z,46543330.96,1210529.43,4857,6381273338093.78
2019-04-08T00:00:00.000Z,45362406.44,1196132.86,5168.76,6393023717201.86
2019-04-15T00:00:00.000Z,46441969.74,1217072.14,5230.41,6387980488759.93
2019-04-22T00:00:00.000Z,46062711.7,1179327.86,5339.97,6353030562983.98
2019-04-29T00:00:00.000Z,49224428.05,1191198.14,5512.5,6431624695931.99
2019-05-06T00:00:00.000Z,47702854.26,1246686.14,6277.21,6702169884349.17
2019-05-13T00:00:00.000Z,51886123.12,1220692.57,7708.43,6702751665346.63
2019-05-20T00:00:00.000Z,52772094.48,1185342.57,7960.18,6704632680587.42
2019-05-27T00:00:00.000Z,53221843.35,1232555.86,8600.83,7034292048032
2019-06-03T00:00:00.000Z,54204953.95,1166784.14,7892.25,7459680720542.3
2019-06-10T00:00:00.000Z,54749263.76,1233194.43,8317.08,7438429041991.14
2019-06-17T00:00:00.000Z,56726093.16,1218413.71,9770.35,7409399249090.25
2019-06-24T00:00:00.000Z,61336089.78,1191910.86,11670.09,7700065932990.85
2019-07-01T00:00:00.000Z,65394300.6,1101635.43,11101.88,7934713219630.61
2019-07-08T00:00:00.000Z,65606077.65,1139601.43,11697.52,8834708243093.9
2019-07-15T00:00:00.000Z,65143458.37,1121057.14,10286.26,9064159826491.41
2019-07-22T00:00:00.000Z,69641862.71,981093.86,9863.02,9023750812383.93
2019-07-29T00:00:00.000Z,72556478.17,998944.71,10172.12,9013786945891.68
2019-08-05T00:00:00.000Z,74541550.11,1079583,11651.48,9971759741455.81
2019-08-12T00:00:00.000Z,71581813.16,1059098.29,10509.55,9989840988214.44
2019-08-19T00:00:00.000Z,76966729.43,1046180.86,10323.38,10183488432890
2019-08-26T00:00:00.000Z,77069619.34,1018499.14,9845.5,10255214710768.55
2019-09-02T00:00:00.000Z,84683226.74,1009477,10469.8,10771996663680.4
2019-09-09T00:00:00.000Z,88930708.14,974535,10247.79,11118229469311.34
2019-09-16T00:00:00.000Z,94898596.24,1023248.29,10131.12,11890594958795.76
2019-09-23T00:00:00.000Z,89585145.5,1052045.71,8544.23,12281273949388.75
2019-09-30T00:00:00.000Z,93012712.46,1014300.43,8186.08,12759819404408.78
2019-10-07T00:00:00.000Z,96070794.18,968378.43,8362.3,12882641925835.51
2019-10-14T00:00:00.000Z,95991204.22,1003897.43,8121.82,13008091666971.9
2019-10-21T00:00:00.000Z,97549126.85,1079372.14,8382.08,13407315996371.04
2019-10-28T00:00:00.000Z,91822415.15,1105817.57,9297.53,13691480038694.45
2019-11-04T00:00:00.000Z,93139107.36,1116098,9149.22,13272049661242.59
2019-11-11T00:00:00.000Z,95777720.39,1081120.57,8664.84,12720005267390.51
2019-11-18T00:00:00.000Z,92089919.38,1053015.14,7712.5,12839359049493.73
2019-11-25T00:00:00.000Z,88907891.86,1055137.71,7384.94,12973235968799.78
2019-12-02T00:00:00.000Z,98076836.46,956292,7424.7,12929455103506.11
2019-12-09T00:00:00.000Z,89854951.8,1121700.75,7301.09,12876842089682.48
2019-12-09T00:00:00.000Z,90406124.79,1027344.75,7184.13,12876842089682.48
2019-12-16T00:00:00.000Z,100434861.49,996800.57,7089.19,12909877734468.22
2019-12-23T00:00:00.000Z,93629133.25,938624.57,7313.15,12948593420946.38
2019-12-30T00:00:00.000Z,108626534.37,868436.57,7251.52,13446282878979.58
2020-01-06T00:00:00.000Z,105397145.59,996244.14,7969.01,13798783827516.42
2020-01-13T00:00:00.000Z,107068916.08,1006939.14,8661.38,14499947314757.18
2020-01-20T00:00:00.000Z,113889934.48,971643.57,8515.54,14776367535688.64
2020-01-27T00:00:00.000Z,112518556.04,1051021.14,9242.04,15330095560933.19
2020-02-03T00:00:00.000Z,110525480.25,1136970.43,9628.43,15466098935554.66
2020-02-10T00:00:00.000Z,107944119.45,1137248.57,10120.51,15531566101586.25
2020-02-17T00:00:00.000Z,112772059.96,1069068,9743.1,15546745765529.36
2020-02-24T00:00:00.000Z,116951196.27,1053370.57,8996.16,15498666218464.33
2020-03-02T00:00:00.000Z,121627653.75,1048312.71,8849.42,15486913440292.87
2020-03-09T00:00:00.000Z,109116314.07,1225096,6561.87,16484902343230.59
2020-03-16T00:00:00.000Z,96129214.96,1158940.29,5687.18,16552923967337.23
2020-03-23T00:00:00.000Z,99300788.16,1054603.71,6441.13,15077129012950.65
2020-03-30T00:00:00.000Z,106991538.11,1043693.86,6645.2,13912524048945.91
2020-04-06T00:00:00.000Z,110746632.41,996139,7112.51,14440483848315.1
2020-04-13T00:00:00.000Z,115102880.62,1088409.71,6955.44,14715214060656.53
2020-04-20T00:00:00.000Z,111597058.21,1146097,7276.17,15733331300163.05
2020-04-27T00:00:00.000Z,117441094.82,1235479.71,8490.68,15958652328578.42
2020-05-04T00:00:00.000Z,120976195.22,1232526.71,9274.32,16080360194357.66
2020-05-11T00:00:00.000Z,102129919.2,1292359.71,9239.1,16104807485529.38
2020-05-18T00:00:00.000Z,92283692.89,1328313.57,9353.31,15425070145205.5
2020-05-25T00:00:00.000Z,104175219.9,1254365,9231.05,15138043247082.88
2020-06-01T00:00:00.000Z,111442522.6,1109973.43,9694.27,14441182170528.65
2020-06-08T00:00:00.000Z,113884227.71,1148557.57,9577.49,13732352106018.34
2020-06-15T00:00:00.000Z,107505065.16,1178144,9347.11,15274578244469.01
2020-06-22T00:00:00.000Z,116449760.35,1163427,9292.1,15784744305477.41
2020-06-29T00:00:00.000Z,124401191.89,1146603.71,9118.68,15784350131934.43
2020-07-06T00:00:00.000Z,124604253.83,1160790.29,9270.99,15784217546288.15
2020-07-13T00:00:00.000Z,116268015.7,1266633.43,9182.38,17235155493687.45
2020-07-20T00:00:00.000Z,124669211.65,1308763.29,9510.08,17345948872516.06
2020-07-27T00:00:00.000Z,122857119.52,1296670.86,11127.91,16913503550201.55
2020-08-03T00:00:00.000Z,125642710.33,1294711.14,11512.79,16847561611550.28
2020-08-10T00:00:00.000Z,129423483,1240522.43,11679.56,16936931598671.1
2020-08-17T00:00:00.000Z,121508992.54,1283928.71,11811.59,16947802333946.61
2020-08-24T00:00:00.000Z,123665337.09,1285217.86,11492.92,17526986221011.32
2020-08-31T00:00:00.000Z,126324918.11,1290298.14,10936.76,17557993035167.31
2020-09-07T00:00:00.000Z,137104837.1,1197925.57,10275.65,17360188506988.3
2020-09-14T00:00:00.000Z,140927353.05,1201125.29,10853.31,17603468246333.35
2020-09-21T00:00:00.000Z,141330305.08,1244984.43,10585.88,19314656404097
2020-09-28T00:00:00.000Z,137379176.62,1282719.29,10671.64,19312663903218.18
2020-10-05T00:00:00.000Z,138668798.79,1240232.71,10907.52,19298087186262.61
2020-10-12T00:00:00.000Z,146932310.17,1166886.29,11419.51,19431065349056.38
2020-10-19T00:00:00.000Z,133439672.12,1296981.43,12577.56,19997335994446.11
2020-10-26T00:00:00.000Z,109004523.4,1292424.14,13437.01,19997335994446.11
2020-11-02T00:00:00.000Z,121231653.63,1319596.29,14559.16,17400215369018.39
2020-11-09T00:00:00.000Z,127940454.79,1273322.86,15770.33,16787779609932.66
2020-11-16T00:00:00.000Z,142529275.67,1206854.57,17766.92,17517343595767.63
2020-11-23T00:00:00.000Z,131953479.84,1248803,18008.4,17677047819492.86
2020-11-30T00:00:00.000Z,133718802.43,1310629,19034.35,19157154724710.14
2020-12-07T00:00:00.000Z,135568924.51,1266845.14,18546.49,19155370892599.11
2020-12-14T00:00:00.000Z,136443483.12,1279243.86,21611.11,18670168558399.59
2020-12-21T00:00:00.000Z,131927436.18,1305499.43,24224.25,18670168558399.59
2020-12-28T00:00:00.000Z,146949495.27,1306253.57,29136.61,18599656062147.8
2021-01-04T00:00:00.000Z,151968603.13,1287627.57,36369.55,18995792893282.58
2021-01-11T00:00:00.000Z,152997450.15,1311776.29,35923.17,20607418304385.63
2021-01-18T00:00:00.000Z,148941350.05,1298719,33803.78,20656696782944.01
2021-01-25T00:00:00.000Z,151878801.84,1324191.71,32943.28,20823531150111.52
2021-02-01T00:00:00.000Z,160447518.85,1312298.29,36851.1,20990928964511.71
2021-02-08T00:00:00.000Z,157932868.67,1306124,46292.85,21434395961348.92
2021-02-15T00:00:00.000Z,152910590.94,1330207.86,52158.52,21520154358704.08
2021-02-22T00:00:00.000Z,155609202.82,1313467.71,48417.1,21724134900047.28
2021-03-01T00:00:00.000Z,154491259.25,1327387.29,48908.08,21648948273819.46
2021-03-08T00:00:00.000Z,157925778.45,1334886.43,55939.13,21448277761059.72
2021-03-15T00:00:00.000Z,160606484.33,1335554.14,57401.9,21578375764521.99
2021-03-22T00:00:00.000Z,167819232.48,1330278,54412.72,21865558044610.54
2021-03-29T00:00:00.000Z,161758249.07,1324820.43,58155.27,22400267461148.24
2021-04-05T00:00:00.000Z,172489449.15,1346718.86,58314.76,23137439666472.05
2021-04-12T00:00:00.000Z,151939670.91,1322315,61088.15,23339403414083.28
2021-04-19T00:00:00.000Z,151304495.53,1314687.86,52577.46,23581981443663.85
2021-04-26T00:00:00.000Z,163053792.05,1349980,55050.31,23074745547282.88
2021-05-03T00:00:00.000Z,178289830.35,1353795.29,56899.07,20608845737768.16
2021-05-10T00:00:00.000Z,173540557.25,1348823.71,51596.39,22884761434873.88
2021-05-17T00:00:00.000Z,144982054.07,1321693.57,39095.7,25046487590083.28
2021-05-24T00:00:00.000Z,151641983.11,1347676.29,37254.63,24499038712669.41
2021-05-31T00:00:00.000Z,151883268.92,1244838,36826.35,21047730572451.56
2021-06-07T00:00:00.000Z,133586075.8,1283238.43,35667.85,21017564459215.93
2021-06-14T00:00:00.000Z,122050607.68,1242200.29,37880.95,19932791027262.75
2021-06-21T00:00:00.000Z,95472809.18,1394438.29,32852.72,19932791027262.75
2021-06-28T00:00:00.000Z,90810514.71,1398567.43,34523.22,18523120380962.83
2021-07-05T00:00:00.000Z,98206868.15,1119885.71,33827.18,14363025673659.97
2021-07-12T00:00:00.000Z,101484139.02,996747.71,32280.38,14262323391418.72
2021-07-19T00:00:00.000Z,100788664.99,989955.29,32308.82,13672594272814.14
2021-07-26T00:00:00.000Z,110525919.56,970159.71,39825.49,13882653314908.96
2021-08-02T00:00:00.000Z,112680478.57,999020.43,40850.32,14496442856349.12
2021-08-09T00:00:00.000Z,118006427.78,1012443.71,45865.19,14917531478315.52
2021-08-16T00:00:00.000Z,123575589.88,1063248.14,47027.07,15556093717702.55
2021-08-23T00:00:00.000Z,131702817.77,978760.14,48567.28,16857637503127.59
2021-08-30T00:00:00.000Z,130239339.43,1114560.57,49013.58,17615033039278.88
2021-09-06T00:00:00.000Z,135272614.34,1094203.29,47035.36,18184940127136.29
2021-09-13T00:00:00.000Z,139893639.23,1125097.14,47083.04,18415156832118.24
2021-09-20T00:00:00.000Z,137426822.47,1092330.71,42956.96,18862337020146.71
2021-09-27T00:00:00.000Z,147435562.72,1104502.86,44503.99,18997641161758.95
2021-10-04T00:00:00.000Z,144805650.79,1242941.43,52988.37,19766770141460.02
2021-10-11T00:00:00.000Z,145310392.33,1217330,58175.49,19893045048575.13
2021-10-18T00:00:00.000Z,151702675.81,1180874.14,62422.23,20058874662094.37
2021-10-25T00:00:00.000Z,160030221.87,1120785.86,61167.98,20111631687504.85
2021-11-01T00:00:00.000Z,165901091.85,1172918.43,61807.9,21659344833264.85
2021-11-08T00:00:00.000Z,162252554.08,1207439.71,65218.33,21770151391975.12
2021-11-15T00:00:00.000Z,163804492.91,1242711.86,59934.79,22674148233453.11
2021-11-22T00:00:00.000Z,157117216.49,1157469.57,56516.62,22644230401029.23
2021-11-29T00:00:00.000Z,170253248.84,1252627,54631.61,22335659268936.4
2021-12-06T00:00:00.000Z,180102301.02,1051693.14,49375.4,22763180114667.3
2021-12-13T00:00:00.000Z,168726721.12,1177585.43,47514.03,24195286980613.62
2021-12-20T00:00:00.000Z,180424802.19,1153912.29,49357.53,24213032042692.17
2021-12-27T00:00:00.000Z,177927240.29,1203118.57,47983.05,24272331996979.97
2022-01-03T00:00:00.000Z,174726310.35,1147935.57,43785.1,24296427630548.64
2022-01-10T00:00:00.000Z,195991683.57,1055170.86,42687.02,24371874614345.62
2022-01-17T00:00:00.000Z,189127648.05,1156767.57,39663.71,25301707542491.57
2022-01-24T00:00:00.000Z,192909960.52,1153944.86,36982.28,26643185256535.47
2022-01-31T00:00:00.000Z,189859726.99,1266299.43,39107.22,26662641489002.94
2022-02-07T00:00:00.000Z,202211299.59,1289378.71,43354.08,26690525287405.51
2022-02-14T00:00:00.000Z,210781033.21,1079372.71,41619.15,27328258096796.56
2022-02-21T00:00:00.000Z,190918912.72,1176100.57,38182.38,27967152532434.23
2022-02-28T00:00:00.000Z,196795192.7,1261567.14,41486.09,27772019407604.27
2022-03-07T00:00:00.000Z,200869851.97,1145860.14,39258.39,27550332084343.84
2022-03-14T00:00:00.000Z,207519043.75,1135226.57,40554.43,27504282844779
2022-03-21T00:00:00.000Z,203793267.59,1138401.71,43356.89,27452707696466.4
2022-03-28T00:00:00.000Z,200045481.56,1248889.43,46708.15,28062209307743.02
2022-04-04T00:00:00.000Z,207789805.92,1128639.71,44023.46,28587155782195.14
2022-04-11T00:00:00.000Z,208286091.28,1129672.86,40376.95,28398689192116.51
2022-04-18T00:00:00.000Z,213518529.04,1143007.29,40447.49,28225928151211.1
2022-04-25T00:00:00.000Z,222659425.01,1179147,38901.58,29199967062771.29
2022-05-02T00:00:00.000Z,222983752.9,1184852.14,37047.83,29794407589312.07
2022-05-09T00:00:00.000Z,219939796.86,1323809.57,30164.35,30838983518606.63
2022-05-16T00:00:00.000Z,213638813.14,1316390.71,29761.21,31251101365711.12
2022-05-23T00:00:00.000Z,217211653.61,1180380.43,29218.96,30399672275294.13
2022-05-30T00:00:00.000Z,211607631.44,1216645.86,30395.42,29897409688833.63
2022-06-06T00:00:00.000Z,229410566.73,1105815,29707.98,30147955468811.62
2022-06-13T00:00:00.000Z,207326425.89,1308555.57,21248.99,30283293547736.68
2022-06-20T00:00:00.000Z,209435125.73,1182018.86,20850.79,29855260655192.66
2022-06-27T00:00:00.000Z,218150560.11,1165837.29,19926.55,29570168636357.99
